E;L;O;NG;A;P;Navegador Web;Biblioteca;Dinâmica;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Dinâmica;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Entrevista;Educação Física
E;L;O;NG;A;P;Navegador Web;Biblioteca;Entrevista;Educação Física
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Entrevista;Educação Física
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Entrevista;Artes
E;L;O;NG;A;P;Navegador Web;Biblioteca;Entrevista;Artes
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Entrevista;Artes
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Entrevista;Geografia
E;L;O;NG;A;P;Navegador Web;Biblioteca;Entrevista;Geografia
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Entrevista;Geografia
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Entrevista;História
E;L;O;NG;A;P;Navegador Web;Biblioteca;Entrevista;História
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Entrevista;História
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Entrevista;Ciências
E;L;O;NG;A;P;Navegador Web;Biblioteca;Entrevista;Ciências
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Entrevista;Ciências
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Entrevista;Matemática
E;L;O;NG;A;P;Navegador Web;Biblioteca;Entrevista;Matemática
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Entrevista;Matemática
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Entrevista;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Biblioteca;Entrevista;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Entrevista;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Excursão Cultural;Educação Física
E;L;O;NG;A;P;Navegador Web;Biblioteca;Excursão Cultural;Educação Física
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Excursão Cultural;Educação Física
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Excursão Cultural;Artes
E;L;O;NG;A;P;Navegador Web;Biblioteca;Excursão Cultural;Artes
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Excursão Cultural;Artes
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Excursão Cultural;Geografia
E;L;O;NG;A;P;Navegador Web;Biblioteca;Excursão Cultural;Geografia
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Excursão Cultural;Geografia
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Excursão Cultural;História
E;L;O;NG;A;P;Navegador Web;Biblioteca;Excursão Cultural;História
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Excursão Cultural;História
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Excursão Cultural;Ciências
E;L;O;NG;A;P;Navegador Web;Biblioteca;Excursão Cultural;Ciências
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Excursão Cultural;Ciências
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Excursão Cultural;Matemática
E;L;O;NG;A;P;Navegador Web;Biblioteca;Excursão Cultural;Matemática
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Excursão Cultural;Matemática
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Excursão Cultural;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Biblioteca;Excursão Cultural;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Excursão Cultural;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Exercício;Educação Física
E;L;O;NG;A;P;Navegador Web;Biblioteca;Exercício;Educação Física
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Exercício;Educação Física
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Exercício;Artes
E;L;O;NG;A;P;Navegador Web;Biblioteca;Exercício;Artes
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Exercício;Artes
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Exercício;Geografia
E;L;O;NG;A;P;Navegador Web;Biblioteca;Exercício;Geografia
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Exercício;Geografia
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Exercício;História
E;L;O;NG;A;P;Navegador Web;Biblioteca;Exercício;História
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Exercício;História
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Exercício;Ciências
E;L;O;NG;A;P;Navegador Web;Biblioteca;Exercício;Ciências
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Exercício;Ciências
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Exercício;Matemática
E;L;O;NG;A;P;Navegador Web;Biblioteca;Exercício;Matemática
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Exercício;Matemática
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Exercício;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Biblioteca;Exercício;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Exercício;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Exposição;Educação Física
E;L;O;NG;A;P;Navegador Web;Biblioteca;Exposição;Educação Física
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Exposição;Educação Física
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Exposição;Artes
E;L;O;NG;A;P;Navegador Web;Biblioteca;Exposição;Artes
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Exposição;Artes
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Exposição;Geografia
E;L;O;NG;A;P;Navegador Web;Biblioteca;Exposição;Geografia
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Exposição;Geografia
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Exposição;História
E;L;O;NG;A;P;Navegador Web;Biblioteca;Exposição;História
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Exposição;História
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Exposição;Ciências
